retweet_count,favorite_count,reply_count
0,0,0
0,0,0
1676,7212,296
242,1359,71
0,0,0
387,2958,50
55,467,101
0,0,0
0,0,0
54,349,10
1297,1519,42
3015,4142,67
0,0,0
2016,14893,191
0,0,0
657,2398,39
180,2144,30
23,126,2
56,439,14
