retweet_count,favorite_count,reply_count
0,0,0
1113,9832,210
0,0,0
0,0,0
815,3915,111
0,0,0
0,0,0
1031,6477,287
403,2725,63
0,0,0
1907,11521,151
155,2279,43
0,0,0
0,0,0
1253,8278,271
0,0,0
445,3337,48
0,0,0
652,4038,178
562,4945,101
0,0,0
0,0,0
0,0,0
102,488,24
0,0,0
107,525,24
0,0,0
212,699,44
112,690,63
0,0,0
169,1946,26
747,6766,132
0,0,0
0,0,0
634,3721,106
0,0,0
3743,23741,253
0,0,0
4736,14428,332
0,0,0
3448,12132,211
4914,19567,120
8414,42196,538
286,2005,59
