retweet_count,favorite_count,reply_count
90,619,92
0,0,0
0,0,0
0,0,0
762,5370,89
0,0,0
179,1402,23
0,0,0
696,4724,52
2034,16214,205
1045,5881,61
127,1114,21
634,3803,58
423,2614,38
