retweet_count,favorite_count,reply_count
116,1000,28
0,0,0
191,2560,25
466,2915,66
63,517,11
337,2046,34
807,3662,52
75,620,41
0,0,0
290,3200,63
149,1382,21
228,1021,103
98,999,27
174,1695,62
28,298,11
70,541,9
217,1668,72
168,1410,44
1262,8939,85
106,1029,14
58,469,8
438,2459,63
23,185,10
