retweet_count,favorite_count,reply_count
106,1048,15
51,508,12
0,7,0
0,2,0
0,2,0
0,2,1
0,9,1
0,13,0
1,20,1
1,8,0
27,411,17
0,3,0
1,6,2
433,5857,2246
0,0,0
0,0,0
0,0,0
0,0,0
195,1270,46
1130,3691,83
3571,11002,181
5202,20966,227
36,265,2
116,1000,14
455,4593,39
402,5201,21
87,953,14
252,2417,22
251,3477,12
127,1986,14
4802,30591,72
0,0,0
102,631,5
135,791,12
405,2338,29
0,0,0
0,0,0
0,0,0
0,0,0
